Map Name	Start Coords	Goal Coords	Chunk Size	Heuristic	Path Found	Precalc Time	Search Time	Total Time	Path Length (Node)	Path Length (Distance)	Chunks Analyzed	Chunks Allocated	Nodes Analyzed	Nodes Allocated	Memory (B)	Goal Bounding	Cost Overwrite	Error Margin
AR0408SR	(6x18)	(12x20)	8	Dijkstra	True	0,03207	0,41893	0,451	7	7,414214	1	6	60	71	287	5	True	10%
AR0408SR	(6x18)	(12x20)	8	Dijkstra	True	0,03255	0,37232	0,40487	7	7,414214	1	6	60	71	287	5	True	20%
AR0408SR	(6x18)	(12x20)	8	Dijkstra	True	0,02872	0,38788	0,4166	7	7,414214	1	6	60	71	287	5	True	30%
AR0408SR	(6x18)	(12x20)	8	Dijkstra	True	0,02999	0,44304	0,47303	7	7,414214	1	6	60	71	287	7,5	True	0%
AR0408SR	(6x18)	(12x20)	8	Dijkstra	True	0,03685	0,41965	0,4565	7	7,414214	1	6	60	71	287	7,5	True	10%
AR0408SR	(6x18)	(12x20)	8	Dijkstra	True	0,03191	0,47832	0,51023	7	7,414214	1	6	60	71	287	7,5	True	20%
AR0408SR	(6x18)	(12x20)	8	Dijkstra	True	0,03785	0,43297	0,47082	7	7,414214	1	6	60	71	287	7,5	True	30%
AR0408SR	(6x18)	(12x20)	8	Dijkstra	True	0,02823	0,41809	0,44632	7	7,414214	1	6	60	71	287	10	True	0%
AR0408SR	(6x18)	(12x20)	8	Dijkstra	True	0,04087	0,42782	0,46869	7	7,414214	1	6	60	71	287	10	True	10%
AR0408SR	(6x18)	(12x20)	8	Dijkstra	True	0,02942	0,42659	0,45601	7	7,414214	1	6	60	71	287	10	True	20%
AR0408SR	(6x18)	(12x20)	8	Dijkstra	True	0,03875	0,41882	0,45757	7	7,414214	1	6	60	71	287	10	True	30%
AR0408SR	(6x18)	(12x20)	12	Dijkstra	True	0,03496	0,48424	0,5192	6	6,828427	1	5	49	150	334	---	---	---
AR0408SR	(6x18)	(12x20)	12	Dijkstra	True	0,02275	0,44697	0,46972	6	6,828427	1	5	49	150	334	2,5	False	---
AR0408SR	(6x18)	(12x20)	12	Dijkstra	True	0,01955	0,4673	0,48685	6	6,828427	2	5	49	150	334	5	False	---
AR0408SR	(6x18)	(12x20)	12	Dijkstra	True	0,0198	0,51068	0,53048	6	6,828427	2	5	49	150	334	7,5	False	---
AR0408SR	(6x18)	(12x20)	12	Dijkstra	True	0,02789	0,50619	0,53408	6	6,828427	2	5	49	150	334	10	False	---
AR0408SR	(6x18)	(12x20)	12	Dijkstra	True	0,01744	0,40919	0,42663	6	6,828427	1	5	49	150	334	2,5	True	0%
AR0408SR	(6x18)	(12x20)	12	Dijkstra	True	0,02085	0,42896	0,44981	6	6,828427	1	5	49	150	334	2,5	True	10%
AR0408SR	(6x18)	(12x20)	12	Dijkstra	True	0,02333	0,48636	0,50969	6	6,828427	1	5	49	150	334	2,5	True	20%
AR0408SR	(6x18)	(12x20)	12	Dijkstra	True	0,02549	0,42014	0,44563	6	6,828427	1	5	49	150	334	2,5	True	30%
AR0408SR	(6x18)	(12x20)	12	Dijkstra	True	0,02674	0,47387	0,5006101	6	6,828427	2	5	49	150	334	5	True	0%
AR0408SR	(6x18)	(12x20)	12	Dijkstra	True	0,02507	0,51961	0,54468	6	6,828427	2	5	49	150	334	5	True	10%
