Map Name	Start Coords	Goal Coords	Chunk Size	Heuristic	Path Found	Precalc Time	Search Time	Total Time	Path Length (Node)	Path Length (Distance)	Chunks Analyzed	Chunks Allocated	Nodes Analyzed	Nodes Allocated	Memory (B)	Goal Bounding	Cost Overwrite	Error Margin
AR0300SR	(96x121)	(118x112)	2	Manhattan	True	8,474319	0,54497	9,019289	22	25,72792	53	80	33	26	2610	7,5	True	30%
AR0300SR	(96x121)	(118x112)	2	Manhattan	True	10,08372	0,59904	10,68276	22	25,72792	50	78	33	26	2546	10	True	0%
AR0300SR	(96x121)	(118x112)	2	Manhattan	True	10,25945	0,58166	10,84111	22	25,72792	50	78	33	26	2546	10	True	10%
AR0300SR	(96x121)	(118x112)	2	Manhattan	True	8,285151	0,48846	8,77361	22	25,72792	50	78	33	26	2546	10	True	20%
AR0300SR	(96x121)	(118x112)	2	Manhattan	True	9,79732	0,46937	10,26669	22	25,72792	50	78	33	26	2546	10	True	30%
AR0300SR	(96x121)	(118x112)	3	Manhattan	True	4,44445	0,93741	5,38186	22	25,72792	92	117	49	31	3799	---	---	---
AR0300SR	(96x121)	(118x112)	3	Manhattan	True	4,60391	0,53291	5,13682	22	25,72792	37	55	49	31	1815	2,5	False	---
AR0300SR	(96x121)	(118x112)	3	Manhattan	True	4,28494	0,46579	4,75073	22	25,72792	29	45	50	31	1495	5	False	---
AR0300SR	(96x121)	(118x112)	3	Manhattan	True	4,4915	0,403	4,8945	22	25,72792	23	41	50	31	1367	7,5	False	---
AR0300SR	(96x121)	(118x112)	3	Manhattan	True	4,03447	0,42731	4,46178	22	25,72792	23	41	50	31	1367	10	False	---
AR0300SR	(96x121)	(118x112)	3	Manhattan	True	3,99399	0,55893	4,55292	22	25,72792	39	55	49	31	1815	2,5	True	0%
AR0300SR	(96x121)	(118x112)	3	Manhattan	True	4,39796	0,55504	4,953	22	25,72792	39	55	49	31	1815	2,5	True	10%
AR0300SR	(96x121)	(118x112)	3	Manhattan	True	4,41405	0,57198	4,98603	22	25,72792	39	55	49	31	1815	2,5	True	20%
AR0300SR	(96x121)	(118x112)	3	Manhattan	True	4,06702	0,58548	4,6525	22	25,72792	39	55	49	31	1815	2,5	True	30%
AR0300SR	(96x121)	(118x112)	3	Manhattan	True	3,85335	0,49527	4,348619	22	25,72792	32	45	50	31	1495	5	True	0%
AR0300SR	(96x121)	(118x112)	3	Manhattan	True	4,65676	0,54504	5,2018	22	25,72792	32	45	50	31	1495	5	True	10%
AR0300SR	(96x121)	(118x112)	3	Manhattan	True	4,25035	0,52053	4,77088	22	25,72792	32	45	50	31	1495	5	True	20%
AR0300SR	(96x121)	(118x112)	3	Manhattan	True	4,19536	0,5602	4,75556	22	25,72792	31	45	50	31	1495	5	True	30%
AR0300SR	(96x121)	(118x112)	3	Manhattan	True	4,50403	0,48209	4,98612	22	25,72792	27	42	50	31	1399	7,5	True	0%
